run,finished_games,games_per_100k_steps,win_A_pct,win_B_pct,draw_pct,avg_match_length,std_match_length
0,16571,16570.502884913454,0.42845935670750107,43.62440407941585,55.947136563876654,6.034819866031018,4.926330600835946
1,16712,16711.331546738133,0.48468166586883676,45.21302058401149,54.30229775011968,5.983963618956438,4.667187623372723
2,17009,17008.319667213313,0.35863366453054263,45.22899641366335,54.4123699218061,5.879475571756129,4.673304704930781
3,17395,17394.304227830886,0.4541534923828686,47.27795343489508,52.267893072722046,5.749008335728658,4.46726219856778
4,16885,16885.0,0.3553449807521469,45.05774355937223,54.58691145987563,5.922416345869115,4.754854907511722
