run,finished_games,games_per_100k_steps,win_A_pct,win_B_pct,draw_pct,avg_match_length,std_match_length
0,19699,19698.21207151714,54.09411645261181,0.9188283669221788,44.987055180466015,5.0766028732422965,3.474881262725897
1,19795,19794.80205197948,53.08411214953271,0.8891134124778984,46.02677443798939,5.051831270522859,3.528566866645119
2,19683,19683.0,53.63003607173703,1.0719910582736372,45.29797286998933,5.080526342529086,3.501544694820675
3,19753,19752.604947901043,53.85004809396041,0.936566597478864,45.213385308560724,5.062623398977371,3.4451785891461455
4,19569,19568.021598920055,53.9782308753641,0.9300424140221779,45.09172671061373,5.110378660125709,3.5773172342335338
